knight,bowler,mega_minion,electro_wizard,zap,poison,graveyard,tornado,knight,archers,skeletons,hog_rider,chaos_cannon,order_volley,freeze,zap,1,0
knight,bowler,mega_minion,electro_wizard,zap,poison,graveyard,tornado,knight,giant,minion,bowler,electro_wizard,chaos_cannon,fire_fireball,zap,1,0
knight,bowler,mega_minion,electro_wizard,zap,poison,graveyard,tornado,archers,snow_spirits,ice_golem,mega_minion,building_inferno,building_xbow,fire_fireball,the_log,1,0
knight,bowler,mega_minion,electro_wizard,zap,poison,graveyard,tornado,knight,archers,skeletons,hog_rider,chaos_cannon,order_volley,freeze,zap,1,0
knight,bowler,mega_minion,electro_wizard,zap,poison,graveyard,tornado,knight,giant,minion,bowler,electro_wizard,chaos_cannon,fire_fireball,zap,1,0
archers,chr_balloon,chr_golem,skeleton_horde,minion_horde,dark_prince,building_elixir_collector,order_volley,knight,skeletons,minion_horde,three_musketeers,snow_spirits,miner,building_elixir_collector,order_volley,1,0
archers,chr_balloon,chr_golem,skeleton_horde,minion_horde,dark_prince,building_elixir_collector,order_volley,knight,musketeer,hog_rider,ice_wizard,electro_wizard,zap,the_log,tornado,3,1
archers,chr_balloon,chr_golem,skeleton_horde,minion_horde,dark_prince,building_elixir_collector,order_volley,knight,archers,skeletons,hog_rider,snow_spirits,chaos_cannon,fire_fireball,zap,3,2
archers,chr_balloon,chr_golem,skeleton_horde,minion_horde,dark_prince,building_elixir_collector,order_volley,knight,skeletons,musketeer,hog_rider,snow_spirits,fire_fireball,zap,tornado,0,1
archers,chr_balloon,chr_golem,skeleton_horde,minion_horde,dark_prince,building_elixir_collector,order_volley,knight,archers,skeletons,hog_rider,snow_spirits,chaos_cannon,fire_fireball,zap,3,2
archers,chr_balloon,chr_golem,skeleton_horde,minion_horde,dark_prince,building_elixir_collector,order_volley,knight,musketeer,hog_rider,ice_wizard,electro_wizard,zap,the_log,tornado,3,1
archers,chr_balloon,chr_golem,skeleton_horde,minion_horde,dark_prince,building_elixir_collector,order_volley,minion,barbarians,hog_rider,ice_wizard,miner,fire_fireball,freeze,zap,3,2
archers,chr_balloon,chr_golem,skeleton_horde,minion_horde,dark_prince,building_elixir_collector,order_volley,chr_balloon,barbarians,minion_horde,lava_hound,miner,mega_minion,fire_fireball,order_volley,3,1
archers,chr_balloon,chr_golem,skeleton_horde,minion_horde,dark_prince,building_elixir_collector,order_volley,chr_golem,skeletons,musketeer,baby_dragon,mega_minion,building_elixir_collector,order_volley,lightning,1,2
archers,chr_balloon,chr_golem,skeleton_horde,minion_horde,dark_prince,building_elixir_collector,order_volley,skeletons,musketeer,hog_rider,snow_spirits,ice_golem,chaos_cannon,fire_fireball,the_log,3,2
archers,chr_balloon,chr_golem,skeleton_horde,minion_horde,dark_prince,building_elixir_collector,order_volley,giant,minion,minion_horde,miner,goblin_gang,fire_fireball,zap,the_log,3,1
